1,3243,10.0000
2,32,9.6473
3,41522,9.4057
4,23797,8.4483
5,313204,8.3616
6,19494,8.1370
7,85370,7.9828
8,96761,7.9637
9,76273,7.9195
10,403454,7.8713
11,204836,7.8200
12,99137,7.7832
13,5595,7.7502
14,137643,7.7280
15,86484,7.7017
16,249818,7.6831
17,14661,7.6601
18,348407,7.6531
19,173593,7.6262
20,71074,7.5404
21,221369,7.4337
22,16239,7.4300
23,63003,7.4208
24,454808,7.4007
25,455420,7.3562
26,333457,7.3122
27,17046,7.3072
28,25,7.2796
29,200525,7.2640
30,106430,7.2237
31,229035,7.1872
32,118739,7.1833
33,218120,7.1286
34,29,7.1194
35,35972,7.1171
36,218021,7.0358
37,78474,7.0277
38,324486,7.0205
39,205745,6.9651
40,236174,6.9646
41,154814,6.9420
42,103380,6.9416
43,412023,6.9080
44,449840,6.9000
45,31131,6.8812
46,269591,6.8767
47,23063,6.8745
48,75910,6.8485
49,32824,6.8421
50,212106,6.8412
51,14629,6.8285
52,7481,6.8233
53,264810,6.8213
54,158283,6.8166
55,26377,6.7849
56,380450,6.7406
57,296165,6.7333
58,7254,6.7245
59,23571,6.7134
60,78643,6.7127
61,247089,6.7110
62,606355,6.6855
63,325041,6.6820
64,62468,6.6796
65,18374,6.6632
66,4174,6.6597
67,360994,6.6204
68,132648,6.6166
69,209952,6.6119
70,258140,6.6079
71,307549,6.6066
72,199171,6.5872
73,321503,6.5699
74,216616,6.5685
75,343567,6.5597
76,177369,6.5270
77,245078,6.5195
78,223862,6.5080
79,233694,6.4903
80,282538,6.4850
81,94098,6.4673
82,223030,6.4396
83,355847,6.4177
84,249058,6.4133
85,257399,6.4127
86,69765,6.4011
87,593813,6.3920
88,293673,6.3788
89,398060,6.3709
90,148997,6.3693
91,617383,6.3670
92,324762,6.3635
93,272637,6.3554
94,569069,6.3199
95,328720,6.3192
96,66166,6.3177
97,332176,6.3177
98,238058,6.3096
99,348952,6.3087
100,1334,6.3085
101,84411,6.2796
102,236197,6.2724
103,157513,6.2652
104,193666,6.2598
105,17225,6.2520
106,172582,6.2516
107,138138,6.2405
108,257598,6.2303
109,336232,6.2297
110,312909,6.2252
111,14990,6.2141
112,321085,6.2078
113,42361,6.2029
114,442576,6.1927
115,287122,6.1925
116,296425,6.1863
117,410391,6.1686
118,13350,6.1655
119,577349,6.1554
120,210246,6.1540
121,33482,6.1536
122,60228,6.1483
123,166439,6.1456
124,117652,6.1451
125,281027,6.1340
126,268676,6.1238
127,421103,6.1002
128,309422,6.0959
129,107131,6.0943
130,285024,6.0854
131,213370,6.0842
132,248253,6.0807
133,204749,6.0787
134,529189,6.0743
135,407932,6.0649
136,136468,6.0590
137,26679,6.0541
138,234924,6.0423
139,595155,6.0389
140,252192,6.0318
141,434569,6.0281
142,41932,6.0202
143,32090,6.0111
144,323722,6.0081
145,483454,6.0032
146,78387,6.0027
147,426266,5.9970
148,268872,5.9892
149,317706,5.9844
150,9471,5.9802
151,308267,5.9800
152,147641,5.9712
153,130512,5.9712
154,185938,5.9684
155,397023,5.9680
156,351357,5.9558
157,398414,5.9483
158,77640,5.9472
159,32742,5.9452
160,281616,5.9437
161,211582,5.9266
162,88826,5.9176
163,39758,5.9149
164,272702,5.9051
165,206409,5.8990
166,82976,5.8934
167,176136,5.8920
168,98782,5.8917
169,205826,5.8806
170,271468,5.8737
171,78182,5.8691
172,55554,5.8688
173,396773,5.8634
174,251267,5.8582
175,253866,5.8535
176,161621,5.8507
177,450645,5.8436
178,37394,5.8409
179,486204,5.8382
180,605261,5.8294
181,31972,5.8281
182,22003,5.8239
183,248652,5.8237
184,27078,5.8191
185,708045,5.8100
186,275296,5.7962
187,236301,5.7954
188,199823,5.7944
189,376308,5.7903
190,201235,5.7763
191,311994,5.7761
192,281258,5.7713
193,294665,5.7617
194,403879,5.7607
195,710334,5.7590
196,423251,5.7523
197,169112,5.7497
198,545893,5.7376
199,22943,5.7335
200,408311,5.7311
201,489617,5.7200
202,699437,5.7082
203,288712,5.6979
204,29729,5.6919
205,463106,5.6914
206,310784,5.6896
207,192649,5.6887
208,211197,5.6879
209,387849,5.6856
210,135678,5.6781
211,5279,5.6692
212,335395,5.6679
213,234276,5.6660
214,367989,5.6633
215,615007,5.6519
216,35870,5.6494
217,225698,5.6460
218,35714,5.6433
219,6,5.6419
220,247034,5.6375
221,421835,5.6326
222,14253,5.6311
223,194744,5.6278
224,560141,5.6269
225,150171,5.6259
226,487821,5.6204
227,21790,5.6054
228,102315,5.6030
229,562919,5.5972
230,265240,5.5963
231,315571,5.5954
232,66054,5.5865
233,625267,5.5835
234,256325,5.5828
235,12767,5.5652
236,433848,5.5530
237,237795,5.5368
238,350460,5.5341
239,43101,5.5312
240,355031,5.5212
241,323598,5.5165
242,151479,5.5077
243,308353,5.5050
244,168273,5.5041
245,35787,5.5019
246,119763,5.5015
247,10396,5.5013
248,16794,5.4990
249,310504,5.4971
250,521939,5.4932
251,2256,5.4920
252,446791,5.4916
253,378504,5.4909
254,357876,5.4887
255,393948,5.4844
256,380826,5.4831
257,249171,5.4767
258,279343,5.4756
259,548977,5.4736
260,199706,5.4694
261,323675,5.4680
262,383885,5.4676
263,264820,5.4634
264,158022,5.4626
265,521825,5.4587
266,318820,5.4580
267,67880,5.4578
268,175232,5.4551
269,34440,5.4540
270,32468,5.4534
271,655129,5.4469
272,352732,5.4394
273,260812,5.4365
274,128476,5.4348
275,150012,5.4333
276,115569,5.4317
277,54683,5.4242
278,257151,5.4210
279,224214,5.4168
280,208490,5.4092
281,148505,5.4044
282,232639,5.4040
283,337961,5.4031
284,231173,5.4016
285,218000,5.3933
286,419798,5.3860
287,148948,5.3720
288,692952,5.3696
289,465882,5.3609
290,3,5.3490
291,177601,5.3464
292,701486,5.3454
293,358656,5.3432
294,269632,5.3357
295,88941,5.3295
296,336070,5.3295
297,295783,5.3285
298,416750,5.3227
